file_path,model,finish_reason,completion_tokens,prompt_tokens,total_tokens
./epubcheck/1605b/MANTIS-tests.preexist-01/epubcheck/CssParser/scenario_output/parse/parse_2.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests.preexist-01/epubcheck/CssParser/scenario_output/parse/scenario_0.json,o4-mini,stop,2183,9470,11653
./epubcheck/1605b/MANTIS-tests.preexist-01/epubcheck/CssParser/scenario_output/parse/scenario_1.json,o4-mini,stop,1279,9523,10802
./epubcheck/1605b/MANTIS-tests.preexist-01/epubcheck/CssParser/test_output/parse/guide_0.json,gpt-4o-mini,stop,109,4306,4415
./epubcheck/1605b/MANTIS-tests.preexist-01/epubcheck/CssParser/test_output/parse/test_1.json,o4-mini,stop,1868,8376,10244
./epubcheck/1605b/MANTIS-tests.preexist-01/epubcheck/CssParser/test_output/parse/test_0.json,o4-mini,stop,1436,9155,10591
./epubcheck/1605b/MANTIS-tests.preexist-01/epubcheck/CssParser/test_output/parse/guide_1.json,gpt-4o-mini,stop,581,4887,5468
./epubcheck/1605b/MANTIS-tests.preexist-01/epubcheck/CssParser/test_output/parse/fix_2_1.json,gpt-4o-mini,stop,1420,4442,5862
./epubcheck/1605b/MANTIS-tests.preexist-01/epubcheck/CssParser/test_output/parse/test_2.json,o4-mini,stop,1607,8183,9790
./epubcheck/1605b/MANTIS-tests.preexist-01/epubcheck/CssParser/test_output/parse/guide_2.json,gpt-4o-mini,stop,1302,5668,6970
./epubcheck/1605b/MANTIS-tests.preexist-01/epubcheck/CssParser/test_output/parse/fix_1_0.json,gpt-4o-mini,stop,1326,4389,5715
./epubcheck/1605b/MANTIS-tests.preexist-01/epubcheck/CssParser/test_output/parse/fix_1_1.json,gpt-4o-mini,stop,1420,4341,5761
./epubcheck/1605b/MANTIS-tests.preexist-01/epubcheck/CssParser/test_output/parse/fix_2_0.json,gpt-4o-mini,stop,1331,3389,4720
./epubcheck/1605b/MANTIS-tests.preexist-01/epubcheck/CssParser/test_output/parse/fix_1_2.json,gpt-4o-mini,stop,1164,5647,6811
./epubcheck/1605b/MANTIS-tests.preexist-01.bak-20260305-120228/epubcheck/CssParser/scenario_output/parse/parse_0.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests.preexist-01.bak-20260305-120228/epubcheck/CssParser/scenario_output/parse/scenario_0.json,o4-mini,stop,3080,9470,12550
./epubcheck/1605b/MANTIS-tests.preexist-01.bak-20260305-120228/epubcheck/CssParser/test_output/parse/guide_0.json,gpt-4o-mini,stop,1113,11318,12431
